,id,executedOn_date,croppableAreaId,croppableAreaName,IsSoilmoi4,PlantHeig3,WaterHeig0,FieldPhot1hldr,FieldPhot2hldr,Soilmoist5hldr,Photo1_link,Photo2_link,inundated_corr,executedOn,executedOn_time
103,169858,2023-09-25,19452,Field 131,Yes,75.0,12.0,compress1695620724894.jpg,compress1695620736440.jpg,"[{'size': 1213326, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'df361780-5b66-11ee-a372-e3fbbf443fda', 'originalFileName': 'compress1695620784247.jpg'}, {'size': 1213833, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'df3665a0-5b66-11ee-a0c4-47796465b5b0', 'originalFileName': 'compress1695620784825.jpg'}, {'size': 1217627, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'df36b3c0-5b66-11ee-a2c6-e59930c46162', 'originalFileName': 'compress1695620785349.jpg'}, {'size': 1202708, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'df36dad0-5b66-11ee-98b9-7f8d5477ff16', 'originalFileName': 'compress1695620785866.jpg'}, {'size': 1209220, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'df3701e0-5b66-11ee-b1c7-751304abc2ea', 'originalFileName': 'compress1695620786385.jpg'}, {'size': 1215969, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'df3728f0-5b66-11ee-9d1f-b112681a5421', 'originalFileName': 'compress1695620787010.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695620724894.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695620736440.jpg,0,2023-09-25T05:44:52.349Z,05:44:52.349000
104,169953,2023-09-25,19190,Field 119,Yes,60.0,2.0,compress1695619486353.jpg,compress1695619502348.jpg,"[{'size': 1231199, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'f56e71d0-5b63-11ee-8e0c-b1c1d5436e32', 'originalFileName': 'compress1695619533429.jpg'}, {'size': 1230897, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'f56f8340-5b63-11ee-b457-03a1a5a8dda3', 'originalFileName': 'compress1695619534066.jpg'}, {'size': 1229681, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'f56fd160-5b63-11ee-b4f0-e1d917613d71', 'originalFileName': 'compress1695619534643.jpg'}, {'size': 1233445, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'f56ff870-5b63-11ee-9574-6db782e49208', 'originalFileName': 'compress1695619535213.jpg'}, {'size': 1230114, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'f5704690-5b63-11ee-ac2d-5746f64333b5', 'originalFileName': 'compress1695619535748.jpg'}, {'size': 1229864, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'f5706da0-5b63-11ee-ac7c-2788d4a2e4bc', 'originalFileName': 'compress1695619536232.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695619486353.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695619502348.jpg,0,2023-09-25T05:24:08.353Z,05:24:08.353000
105,170053,2023-09-25,19486,Field 165,Yes,82.0,14.0,compress1695618300119.jpg,compress1695618316878.jpg,"[{'size': 607699, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '36c6af10-5b61-11ee-aed7-b778c7e00a90', 'originalFileName': 'compress1695618352530.jpg'}, {'size': 571907, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '36c72440-5b61-11ee-b9ea-df7dd1976c02', 'originalFileName': 'compress1695618357951.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695618300119.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695618316878.jpg,1,2023-09-25T05:04:45.429Z,05:04:45.429000
106,170062,2023-09-25,19476,Field 155,Yes,80.0,3.0,compress1695619801491.jpg,compress1695619818196.jpg,"[{'size': 667753, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b28baee0-5b64-11ee-b81b-cfb8290b9678', 'originalFileName': 'compress1695619851183.jpg'}, {'size': 668928, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b28bfd00-5b64-11ee-8666-19afed39a288', 'originalFileName': 'compress1695619854035.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695619801491.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695619818196.jpg,0,2023-09-25T05:29:45.27Z,05:29:45.270000
107,170353,2023-09-25,19456,Field 135,Yes,66.0,3.0,compress1695618228910.jpg,compress1695618245151.jpg,"[{'size': 1165169, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '244fa9e0-5b61-11ee-9560-3b4818425e53', 'originalFileName': 'compress1695618321916.jpg'}, {'size': 1160635, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '244ff800-5b61-11ee-b6e9-eb38c4ddb12f', 'originalFileName': 'compress1695618322642.jpg'}, {'size': 1157976, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '24501f10-5b61-11ee-a96e-63d6318fc5d2', 'originalFileName': 'compress1695618323351.jpg'}, {'size': 1166414, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '24504620-5b61-11ee-b78e-f338fcdc2347', 'originalFileName': 'compress1695618324011.jpg'}, {'size': 1161307, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '245b90c0-5b61-11ee-b304-f189a09deb7d', 'originalFileName': 'compress1695618324625.jpg'}, {'size': 1158428, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '245b90c0-5b61-11ee-ad56-4de98e25c33a', 'originalFileName': 'compress1695618325272.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695618228910.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695618245151.jpg,0,2023-09-25T05:03:08.827Z,05:03:08.827000
108,170360,2023-09-25,19482,Field 161,Yes,79.0,4.0,compress1695621151221.jpg,compress1695621163338.jpg,"[{'size': 717073, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'd7c19050-5b67-11ee-a000-cd8c015acf18', 'originalFileName': 'compress1695621200983.jpg'}, {'size': 704640, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'd7c1b760-5b67-11ee-b25f-ffe99802beb0', 'originalFileName': 'compress1695621204332.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695621151221.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695621163338.jpg,1,2023-09-25T05:52:20.689Z,05:52:20.689000
109,170362,2023-09-25,108001,Field-D|CA-1,Yes,90.0,12.0,compress1695623754997.jpg,compress1695623774223.jpg,"[{'size': 669741, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'eb292850-5b6d-11ee-88ba-5fc0c4381c53', 'originalFileName': 'compress1695623810528.jpg'}, {'size': 651083, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'eb2dbc30-5b6d-11ee-9821-c309b76aa885', 'originalFileName': 'compress1695623814510.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695623754997.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695623774223.jpg,0,2023-09-25T06:33:48.955Z,06:33:48.955000
110,170367,2023-09-25,19197,Field 126,Yes,56.0,2.0,compress1695632896438.jpg,compress1695632883323.jpg,"[{'size': 1420484, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '01d05d20-5b83-11ee-9ecf-fdb03c6ac9cd', 'originalFileName': 'compress1695632867451.jpg'}, {'size': 1395088, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '01d08430-5b83-11ee-93eb-fdaffb62237d', 'originalFileName': 'compress1695632869054.jpg'}, {'size': 1415695, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '01d0ab40-5b83-11ee-a363-0b4f28b4b55a', 'originalFileName': 'compress1695632869738.jpg'}, {'size': 1377588, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '01d0f960-5b83-11ee-a41a-c7fef7d5b836', 'originalFileName': 'compress1695632870327.jpg'}, {'size': 1415737, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '01d12070-5b83-11ee-b70f-ddb65b6a9e6b', 'originalFileName': 'compress1695632870781.jpg'}, {'size': 1408350, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '01d16e90-5b83-11ee-a545-bfd66b3db18d', 'originalFileName': 'compress1695632871356.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695632896438.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695632883323.jpg,0,2023-09-25T09:05:49.672Z,09:05:49.672000
111,171003,2023-09-25,19491,Field 170,Yes,80.0,27.0,compress1695624627278.jpg,compress1695624642226.jpg,"[{'size': 622741, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '20cffb30-5b70-11ee-a956-73f54ad5affa', 'originalFileName': 'compress1695624754867.jpg'}, {'size': 655742, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '20d02240-5b70-11ee-b3a8-5f1f77c04960', 'originalFileName': 'compress1695624763316.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695624627278.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695624642226.jpg,1,2023-09-25T06:50:09.347Z,06:50:09.347000
112,171252,2023-09-25,123651,Dinesh Kumar Asset|CA-1,Yes,79.0,10.0,compress1695623687004.jpg,compress1695623694115.jpg,"[{'size': 5332983, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b95ff2e0-5b6d-11ee-883a-c7f99cd694cb', 'originalFileName': '1695623728038.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695623687004.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695623694115.jpg,0,2023-09-25T06:32:30.265Z,06:32:30.265000
113,172251,2023-09-25,19479,Field 158,Yes,82.0,12.0,compress1695631795879.jpg,compress1695631810038.jpg,"[{'size': 803631, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b3f4cb10-5b80-11ee-97a2-555d2e9e80ff', 'originalFileName': 'compress1695631876922.jpg'}, {'size': 806200, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b3f51930-5b80-11ee-a987-79b29c896d08', 'originalFileName': 'compress1695631880263.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695631795879.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695631810038.jpg,0,2023-09-25T08:43:02.27Z,08:43:02.270000
114,176126,2023-09-27,19493,Field 172,No,75.0,2.0,compress1695797131122.jpg,compress1695797143631.jpg,,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695797131122.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695797143631.jpg,0,2023-09-27T06:44:53.19Z,06:44:53.190000
115,177351,2023-09-18,19199,Field 128,,52.0,6.0,compress1695797322826.jpg,compress1695797340282.jpg,,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695797322826.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1695797340282.jpg,0,2023-09-18T12:00:00Z,12:00:00
116,179310,2023-09-15,19472,Field 151,,70.0,0.0,1695870464625.jpg,1695870490232.jpg,,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1695870464625.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1695870490232.jpg,0,2023-09-15T12:00:00Z,12:00:00
117,200425,2023-10-03,19190,Field 119,Yes,65.0,12.0,compress1696321392628.jpg,compress1696321414043.jpg,"[{'size': 1133370, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '0e963d10-61c6-11ee-86f7-b74afa388cb9', 'originalFileName': 'compress1696321372280.jpg'}, {'size': 1135286, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '0e966420-61c6-11ee-8b21-0fc9c543042c', 'originalFileName': 'compress1696321372887.jpg'}, {'size': 1135836, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '0e96b240-61c6-11ee-b448-5559118aa38e', 'originalFileName': 'compress1696321373497.jpg'}, {'size': 1134048, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '0e96d950-61c6-11ee-92ca-8b9ac0d31b12', 'originalFileName': 'compress1696321374103.jpg'}, {'size': 1134210, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '0e96d950-61c6-11ee-80b0-618dae4584d7', 'originalFileName': 'compress1696321375356.jpg'}, {'size': 1137030, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '0e970060-61c6-11ee-be74-3b42715427e6', 'originalFileName': 'compress1696321376028.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696321392628.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696321414043.jpg,1,2023-10-03T08:22:28.322Z,08:22:28.322000
118,200633,2023-10-03,19479,Field 158,Yes,88.0,21.0,compress1696321748759.jpg,compress1696321761100.jpg,"[{'size': 712173, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'fe50a160-61c6-11ee-9ca1-914fe8c23871', 'originalFileName': 'compress1696321774936.jpg'}, {'size': 751255, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'fe50c870-61c6-11ee-a09e-6b50993ab5d6', 'originalFileName': 'compress1696321778678.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696321748759.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696321761100.jpg,1,2023-10-03T08:28:57.991Z,08:28:57.991000
119,200862,2023-10-03,19488,Field 167,Yes,95.0,27.0,compress1696318913788.jpg,compress1696319045142.jpg,"[{'size': 612666, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'c68b5820-61c0-11ee-a98d-8f54644c078c', 'originalFileName': 'compress1696319105149.jpg'}, {'size': 606606, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'c68c6990-61c0-11ee-ab4e-d3591c45ecfd', 'originalFileName': 'compress1696319107976.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696318913788.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696319045142.jpg,0,2023-10-03T07:41:42.15Z,07:41:42.150000
120,201072,2023-10-03,19458,Field 137,Yes,78.0,9.0,1696321474750.jpg,1696321504719.jpg,"[{'size': 5332983, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '85ba9300-61c6-11ee-9575-0109be75198f', 'originalFileName': '1696321574085.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1696321474750.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1696321504719.jpg,0,2023-10-03T08:23:11.893Z,08:23:11.893000
121,201074,2023-10-03,123651,Dinesh Kumar Asset|CA-1,Yes,93.0,12.0,1696322346041.jpg,1696322376284.jpg,"[{'size': 5215941, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '91e87c30-61c8-11ee-995e-d36e8e86983b', 'originalFileName': '1696322454249.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1696322346041.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1696322376284.jpg,0,2023-10-03T08:38:17.969Z,08:38:17.969000
122,201075,2023-10-03,19452,Field 131,Yes,90.0,22.0,compress1696322402641.jpg,compress1696322414141.jpg,"[{'size': 1158412, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '87ee02e0-61c8-11ee-af33-c166eeb72475', 'originalFileName': 'compress1696322436131.jpg'}, {'size': 1160666, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '87ee5100-61c8-11ee-9908-45c1ff66270e', 'originalFileName': 'compress1696322436594.jpg'}, {'size': 1163450, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '87ee7810-61c8-11ee-a9e0-2b312ae22736', 'originalFileName': 'compress1696322437239.jpg'}, {'size': 1168693, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '87ee9f20-61c8-11ee-9ae4-f11423d7b518', 'originalFileName': 'compress1696322437743.jpg'}, {'size': 1172439, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '87ee9f20-61c8-11ee-8a2d-c73b54e6595d', 'originalFileName': 'compress1696322438294.jpg'}, {'size': 1174935, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '87eec630-61c8-11ee-ba15-b71e66629d6a', 'originalFileName': 'compress1696322438886.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696322402641.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696322414141.jpg,1,2023-10-03T08:39:40.335Z,08:39:40.335000
123,201076,2023-10-03,19197,Field 126,Yes,60.0,9.0,compress1696323743666.jpg,compress1696323765990.jpg,"[{'size': 960947, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b7905950-61cb-11ee-9102-1bef5568404c', 'mobileAPIHldr': 'data.customAttributesEntered.Soilmoist5hldr', 'originalFileName': 'compress1696323798730.jpg'}, {'size': 956801, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b790a770-61cb-11ee-949f-1117f6a11f30', 'mobileAPIHldr': 'data.customAttributesEntered.Soilmoist5hldr', 'originalFileName': 'compress1696323799333.jpg'}, {'size': 959184, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b790f590-61cb-11ee-ad91-2b701ed7dd77', 'mobileAPIHldr': 'data.customAttributesEntered.Soilmoist5hldr', 'originalFileName': 'compress1696323799942.jpg'}, {'size': 933408, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b7911ca0-61cb-11ee-9618-fb4aac6ea824', 'mobileAPIHldr': 'data.customAttributesEntered.Soilmoist5hldr', 'originalFileName': 'compress1696323802882.jpg'}, {'size': 925862, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b79143b0-61cb-11ee-97d9-0b878f9aa882', 'mobileAPIHldr': 'data.customAttributesEntered.Soilmoist5hldr', 'originalFileName': 'compress1696323803621.jpg'}, {'size': 920268, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b79143b0-61cb-11ee-a0a9-e98f5c21131b', 'mobileAPIHldr': 'data.customAttributesEntered.Soilmoist5hldr', 'originalFileName': 'compress1696323804232.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696323743666.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696323765990.jpg,1,2023-10-03T09:01:49.228Z,09:01:49.228000
124,201122,2023-10-03,19456,Field 135,Yes,67.0,13.0,compress1696320705904.jpg,compress1696320728377.jpg,"[{'size': 873903, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'cdade000-61c5-11ee-92d8-ffd90e407fa8', 'originalFileName': 'compress1696321262263.jpg'}, {'size': 898298, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'cdae0710-61c5-11ee-8ee2-a765c10c68d5', 'originalFileName': 'compress1696321263041.jpg'}, {'size': 901068, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'cdae0710-61c5-11ee-b761-23bb3100180e', 'originalFileName': 'compress1696321263569.jpg'}, {'size': 898400, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'cdae2e20-61c5-11ee-8589-25f21f39adf4', 'originalFileName': 'compress1696321264182.jpg'}, {'size': 897300, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'cdae2e20-61c5-11ee-8cf0-d54425d425de', 'originalFileName': 'compress1696321264750.jpg'}, {'size': 903041, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'cdae5530-61c5-11ee-bcdd-89b06c24cfc3', 'originalFileName': 'compress1696321265293.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696320705904.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696320728377.jpg,1,2023-10-03T07:50:54.387Z,07:50:54.387000
125,201312,2023-10-03,19476,Field 155,Yes,90.0,15.0,compress1696313238428.jpg,compress1696313249347.jpg,"[{'size': 613719, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '2e636450-61b3-11ee-a623-6baa36d3e624', 'originalFileName': 'compress1696313263821.jpg'}, {'size': 625421, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '2e638b60-61b3-11ee-8b3a-b5731488fbb2', 'originalFileName': 'compress1696313267989.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696313238428.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696313249347.jpg,0,2023-10-03T06:06:52.885Z,06:06:52.885000
